bag_time_ns,data
1658228244138284800,0.222369313
1658228244157708544,0.222366944
1658228244177125632,0.214014754
1658228244198053888,0.213698208
1658228244217271552,0.217395723
1658228244239075328,0.217230693
1658228244259501568,0.217065930
1658228244278425600,0.212545887
1658228244297598976,0.212216496
1658228244318064384,0.217947081
1658228244337666048,0.217848465
1658228244358250496,0.217750162
1658228244377492736,0.213695511
1658228244398127616,0.213450819
1658228244417583872,0.216958836
1658228244438146304,0.216856331
1658228244459618304,0.216752335
1658228244477864192,0.214519352
1658228244497382656,0.214338303
1658228244518961664,0.208523795
1658228244538244864,0.208130911
1658228244558265856,0.207737982
1658228244579456768,0.211122379
1658228244598487296,0.210870370
1658228244618918144,0.209907785
1658228244637371904,0.209625110
1658228244660117760,0.209341884
1658228244678105344,0.217053071
1658228244697223168,0.217065394
1658228244718613760,0.219349548
1658228244739312384,0.219443530
1658228244758270720,0.219536960
1658228244777741568,0.219460443
1658228244797662976,0.219544724
1658228244817667840,0.225325257
1658228244837296640,0.225623474
1658228244859988224,0.225922272
1658228244877665792,0.225813255
1658228244898055424,0.226097301
1658228244917936896,0.226941332
1658228244937673728,0.227248609
1658228244958326528,0.227557153
1658228244977938944,0.222796768
1658228244997174784,0.222915128
1658228245017928448,0.223866135
1658228245038070528,0.224026710
1658228245059979520,0.224163160
1658228245077623040,0.218461975
1658228245098029824,0.218370900
1658228245117423616,0.226172030
1658228245137584896,0.226396486
1658228245157613312,0.226635203
1658228245177569280,0.227047905
1658228245198072064,0.227286860
1658228245217286144,0.226052314
1658228245238027776,0.226252034
1658228245259805184,0.226430997
1658228245279220224,0.230437741
1658228245297702144,0.230765820
1658228245317906944,0.233087376
1658228245337402624,0.233486235
1658228245358758400,0.233881354
1658228245377473536,0.224984691
1658228245397902080,0.225047365
1658228245417117952,0.219053745
1658228245437744128,0.218899041
1658228245459624448,0.218749091
1658228245478084608,0.217489272
1658228245497664768,0.217286184
1658228245517961472,0.222220406
1658228245537688832,0.222175792
1658228245558073600,0.222127840
1658228245577692416,0.216353238
1658228245598108416,0.216163203
1658228245618366720,0.216952130
1658228245638722304,0.216827869
1658228245659037696,0.216626108
1658228245681384448,0.216586813
1658228245697014016,0.216326445
1658228245717495040,0.217678919
1658228245738196736,0.217601031
1658228245757819648,0.217486843
1658228245777526016,0.215363517
1658228245798171392,0.215172380
1658228245817254656,0.214851558
1658228245837492992,0.214691013
1658228245859115008,0.214484334
1658228245877815552,0.216388330
1658228245898075904,0.216330633
1658228245917265664,0.219819173
1658228245937905152,0.219897717
1658228245957969408,0.219823927
1658228245978120704,0.220033661
1658228245997991936,0.220206425
1658228246017393664,0.221295938
1658228246037921024,0.221234262
1658228246059811840,0.221409485
1658228246077442560,0.227029264
1658228246098143232,0.227269679
1658228246117272320,0.228132218
1658228246137990144,0.228501841
1658228246157184768,0.228980809
1658228246178419712,0.227304101
1658228246197639680,0.227502629
1658228246218135552,0.222835734
1658228246237542400,0.223021105
1658228246259122432,0.223145604
1658228246279222016,0.222749904
1658228246297900544,0.222858787
1658228246317132800,0.222575843
1658228246337660672,0.222708210
1658228246358045184,0.222837746
1658228246377879296,0.220104083
1658228246397268992,0.220098779
1658228246417603840,0.225897267
1658228246437241600,0.226147592
1658228246459732736,0.226349130
1658228246479010304,0.223159924
1658228246498127616,0.223249495
1658228246517361152,0.226288155
1658228246537692672,0.226533279
1658228246557422592,0.226744413
1658228246578004992,0.231208041
1658228246597157376,0.231544092
1658228246618136064,0.226435050
1658228246638092800,0.226538882
1658228246659392256,0.226730019
1658228246677687552,0.215645507
1658228246698058752,0.215392381
1658228246717398016,0.218786880
1658228246737848576,0.218669102
1658228246757464832,0.218495116
1658228246778055168,0.216868892
1658228246797204224,0.216650009
1658228246817510656,0.216621995
1658228246837947648,0.216457069
1658228246859287552,0.216233194
1658228246877772032,0.213405579
1658228246898909696,0.213075325
1658228246917420544,0.212476909
1658228246938127872,0.212182239
1658228246957683456,0.211865455
1658228246978383872,0.212501869
1658228246997849600,0.212201238
1658228247018078464,0.217021748
1658228247037508608,0.216952056
1658228247059126784,0.216865152
1658228247077140992,0.215963975
1658228247097998336,0.215817869
1658228247119560960,0.220229149
1658228247137804032,0.220281169
1658228247158330368,0.220330983
1658228247177799936,0.218426511
1658228247197402112,0.218372747
1658228247217693184,0.219194353
1658228247237272064,0.219186008
1658228247259084032,0.219192848
1658228247278847232,0.215954199
1658228247297505024,0.215807214
1658228247317863168,0.221979633
1658228247338176768,0.222068056
1658228247358331392,0.222210407
1658228247377486848,0.225527063
1658228247398157312,0.225740418
1658228247417969408,0.226093665
1658228247437769472,0.226296633
1658228247459172096,0.226582959
1658228247477527552,0.223408803
1658228247498146816,0.223521397
1658228247518127360,0.229524732
1658228247538213120,0.229812473
1658228247557538560,0.230192170
1658228247578025472,0.228768051
1658228247597085952,0.229047075
1658228247617507584,0.230469778
1658228247638010880,0.230756611
1658228247659592960,0.231121525
1658228247678592512,0.221098036
1658228247697520640,0.221052676
1658228247717913088,0.224834621
1658228247737718016,0.224886164
1658228247757459456,0.224993721
1658228247778437888,0.223286659
1658228247797269504,0.223306879
1658228247817470976,0.227752388
1658228247837960960,0.227899089
1658228247859189504,0.228100240
1658228247877382400,0.224907815
1658228247898048256,0.224934533
1658228247917467904,0.222017795
1658228247938193920,0.221927837
1658228247957919232,0.221845627
1658228247978627584,0.220312342
1658228247997053184,0.220148653
1658228248017448704,0.223656714
1658228248038070016,0.223675832
1658228248059664896,0.223644033
1658228248077622272,0.224350393
1658228248097692672,0.224384055
1658228248118146560,0.215072766
1658228248137596928,0.214774683
1658228248157965824,0.214482889
1658228248177684992,0.212146401
1658228248197934592,0.211779863
1658228248217017088,0.210968331
1658228248237514240,0.210537761
1658228248259205376,0.210175365
1658228248279081984,0.210764691
1658228248297415680,0.210397303
1658228248318060032,0.215363488
1658228248337571840,0.215186611
1658228248357104384,0.215042338
1658228248379398656,0.213111907
1658228248397729536,0.212840244
1658228248417962240,0.216325805
1658228248437371648,0.216206074
1658228248458980096,0.216189265
1658228248477933312,0.219379544
1658228248498048256,0.219478354
1658228248517228288,0.227120459
1658228248537683968,0.227519974
1658228248557987328,0.227883086
1658228248577188096,0.216471717
1658228248597650688,0.216417134
1658228248617927680,0.223630533
1658228248637376512,0.223859057
1658228248660022784,0.224066183
1658228248677275392,0.218630537
1658228248697839616,0.218645573
1658228248717819904,0.227190062
1658228248738363392,0.227572992
1658228248757789696,0.227984890
1658228248777669888,0.226939425
1658228248798099712,0.227323517
1658228248817358336,0.225311831
1658228248837907968,0.225610182
1658228248859446016,0.225942492
1658228248877996544,0.224636033
1658228248897632000,0.224882632
1658228248918140416,0.225179926
1658228248937565184,0.225612670
1658228248958160128,0.226209894
1658228248977695744,0.229069680
1658228248997224192,0.230156392
1658228249017511680,0.232601807
1658228249038038528,0.234293684
1658228249059274496,0.236362308
1658228249078258688,0.237833634
1658228249097517056,0.240814999
1658228249118937600,0.243682399
1658228249137136384,0.248038575
1658228249158022400,0.253281534
1658228249177359872,0.261487603
1658228249197950208,0.268864334
1658228249217251584,0.275986820
1658228249237712384,0.285590291
1658228249259196928,0.296178967
1658228249277994752,0.303175479
1658228249297150976,0.315660268
1658228249318383872,0.326238185
1658228249337022720,0.340643078
1658228249357970432,0.355989158
1658228249378743808,0.373416543
1658228249397272320,0.390831262
1658228249417500672,0.402524114
1658228249437220864,0.421718329
1658228249459570688,0.441990882
1658228249478642688,0.447627813
1658228249498055168,0.469500840
1658228249517591296,0.489912808
1658228249537120512,0.513536930
1658228249557576960,0.538199961
1658228249578932224,0.569996536
1658228249597470976,0.597108364
1658228249617737984,0.631425738
1658228249638420224,0.660786390
1658228249659670272,0.691316307
1658228249677028608,0.719796419
1658228249697308416,0.752398849
1658228249718453760,0.788437247
1658228249737366528,0.823335111
1658228249757636352,0.859572887
1658228249777194496,0.906196117
1658228249797865984,0.945186496
1658228249817813760,0.988621891
1658228249837497600,1.030264974
1658228249859001600,1.073322654
1658228249877214976,1.113224626
1658228249898008832,1.158391118
1658228249918185984,1.200989485
1658228249937577728,1.248648643
1658228249957112832,1.297729969
1658228249977626624,1.350120544
1658228249997268736,1.401685238
1658228250017440000,1.440442920
1658228250037499392,1.494610310
1658228250059744256,1.550216913
1658228250077657344,1.605582833
1658228250097733376,1.663650751
1658228250117977344,1.725036740
1658228250137612800,1.786192775
1658228250158049536,1.848685861
1658228250176975872,1.915680885
1658228250197241344,1.980696559
1658228250217393152,2.062445641
1658228250237020672,2.130532265
1658228250259346176,2.199651241
1658228250277203200,2.274372339
1658228250297765632,2.345712662
1658228250318128384,2.406814575
1658228250337500928,2.480281353
1658228250357883136,2.554698467
1658228250377315840,2.633608103
1658228250398049024,2.710129261
1658228250417196800,2.789257050
1658228250437933312,2.867721796
1658228250459602176,2.946861744
1658228250477370112,3.031861067
1658228250497608704,3.112640381
1658228250517891584,3.193117142
1658228250537160960,3.275024414
1658228250557935360,3.357360601
1658228250577284096,3.435192823
1658228250597757440,3.518622875
1658228250616984576,3.605386019
1658228250637608704,3.689571381
1658228250659409152,3.774089336
1658228250677809152,3.855746031
1658228250697176576,3.941023827
1658228250718339328,4.027456760
1658228250738277632,4.113009453
1658228250757489664,4.198764324
1658228250777035520,4.280057430
1658228250797451776,4.366106033
1658228250817805056,4.455217838
1658228250837432064,4.541201591
1658228250859094784,4.627211571
1658228250877904128,4.714449406
1658228250896938240,4.800125122
1658228250917258240,4.889614105
1658228250938391808,4.974619389
1658228250957307648,5.059217453
1658228250977745920,5.148151875
1658228250997915904,5.231615543
1658228251017364736,5.319746494
1658228251037289984,5.402012825
1658228251059864320,5.483607769
1658228251076846848,5.561764240
1658228251097582592,5.641759396
1658228251117676032,5.726135731
1658228251137140480,5.804384708
1658228251158099456,5.881661415
1658228251177856512,5.962360382
1658228251197142272,6.037604332
1658228251218253312,6.122537136
1658228251236976384,6.195638180
1658228251259429120,6.267575264
1658228251278068992,6.344110966
1658228251297324800,6.413681507
1658228251317715456,6.491466522
1658228251337337856,6.558672905
1658228251357812992,6.624686241
1658228251378557440,6.718018055
1658228251397718784,6.781986713
1658228251417311488,6.872213364
1658228251437998336,6.934317112
1658228251459807232,6.995411396
1658228251477575168,7.078638077
1658228251496981760,7.137982845
1658228251517159168,7.238332272
1658228251537591552,7.296291828
1658228251557842688,7.353480816
1658228251578185472,7.429121494
1658228251597363712,7.485300541
1658228251618252032,7.558097363
1658228251637426432,7.613778591
1658228251659387904,7.669328690
1658228251677102336,7.758206367
1658228251697748224,7.813926697
1658228251717211904,7.890937805
1658228251737888768,7.946440220
1658228251757680896,8.001536369
1658228251777313280,8.038414955
1658228251797363712,8.092301369
1658228251817890048,8.188032150
1658228251837337344,8.241047859
1658228251859638016,8.293361664
1658228251877436928,8.350869179
1658228251898374912,8.402009010
1658228251917161472,8.461374283
1658228251937873664,8.511743546
1658228251957701632,8.561829567
1658228251977106432,8.646719933
1658228251997507328,8.696615219
1658228252017369856,8.777665138
1658228252037586432,8.827305794
1658228252059014912,8.876697540
1658228252077532416,8.947104454
1658228252097774336,8.996422768
1658228252117226240,9.058045387
1658228252137514752,9.107392311
1658228252156967168,9.156721115
1658228252177617152,9.241555214
1658228252197898752,9.291172981
1658228252217094656,9.326314926
1658228252237388544,9.375649452
1658228252259954432,9.424806595
1658228252277628160,9.507150650
1658228252298458624,9.556067467
1658228252317189376,9.622224808
1658228252338203136,9.670595169
1658228252357364736,9.718549728
1658228252378169344,9.766507149
1658228252397739264,9.813401222
1658228252417961728,9.840213776
1658228252437263616,9.885619164
1658228252459992832,9.930377960
1658228252477912064,9.956698418
1658228252497164800,10.000209808
1658228252517684992,10.050076485
1658228252537171712,10.092825890
1658228252557991168,10.135212898
1658228252579352064,10.167215347
1658228252597371904,10.208904266
1658228252617524736,10.250370979
1658228252638025728,10.291635513
1658228252659454208,10.332685471
1658228252677864448,10.373495102
1658228252697353728,10.414047241
1658228252717956864,10.454360008
1658228252737187840,10.494478226
1658228252757974272,10.534396172
1658228252776973824,10.574093819
1658228252797355008,10.613581657
1658228252817685248,10.652896881
1658228252837179392,10.692067146
1658228252859623680,10.731099129
1658228252877528576,10.770013809
1658228252897284608,10.808846474
1658228252917775616,10.847623825
1658228252937174272,10.886357307
1658228252957847808,10.925044060
1658228252978432256,10.963685036
1658228252997661952,11.002293587
1658228253017925376,11.040900230
1658228253037876736,11.079540253
1658228253060035840,11.118261337
1658228253077873920,0.000003910
1658228253097271296,0.000004892
1658228253117688576,0.000006425
1658228253137488640,0.000006302
1658228253157932288,0.000006743
1658228253177529344,0.000007089
1658228253197808896,0.000006281
1658228253217012992,0.000006914
1658228253237597440,0.000007719
1658228253259243008,0.000007319
1658228253277241856,0.000005922
1658228253296926720,0.000007703
1658228253317311488,0.000007764
1658228253336980736,0.000007325
1658228253357637120,0.000008222
1658228253378531072,0.000007111
1658228253397534720,0.000006840
1658228253416980480,0.000006146
1658228253437374208,0.000006075
1658228253459140352,0.000006557
1658228253479167744,0.000005537
1658228253497888000,0.000005368
1658228253517403136,0.000006368
1658228253537171968,0.000006128
1658228253556873984,0.000003284
1658228253577664768,0.000004930
1658228253597956096,0.000005319
1658228253617184000,0.000005258
1658228253637845248,0.000004883
1658228253659146752,0.000003776
1658228253677521408,0.000003815
1658228253696871680,0.000003954
1658228253717236992,0.000003060
1658228253737404160,0.000001905
1658228253756981248,0.000002823
1658228253777502720,0.000002563
1658228253797844992,0.000001730
1658228253817165312,0.000001428
1658228253837967616,0.000002424
1658228253859504128,0.000001828
1658228253878783744,0.000002436
1658228253897638912,0.000002272
1658228253916819712,0.000002377
1658228253937988608,0.000002104
1658228253957075200,0.000003353
1658228253977785344,0.000003127
1658228253997186304,0.000002489
1658228254017863680,0.000002614
1658228254037328128,0.000002317
1658228254059428864,0.000001006
1658228254077910016,0.000001000
1658228254097359360,0.000001237
1658228254117829376,0.000000449
1658228254137076224,-0.000000537
1658228254157856768,-0.000000918
1658228254178468096,-0.000000141
1658228254197929728,-0.000000259
1658228254217053184,-0.000001292
1658228254237588736,-0.000002302
1658228254259257600,-0.000002745
1658228254277823488,-0.000002864
1658228254296982272,-0.000002906
1658228254317291776,-0.000003536
1658228254337936384,-0.000005201
1658228254357283584,-0.000005553
1658228254378394368,-0.000005643
1658228254397366016,-0.000005213
1658228254417737472,-0.000004982
1658228254437191168,-0.000005131
1658228254459661824,-0.000004962
1658228254479165952,-0.000004354
1658228254497651968,-0.000004500
1658228254518551040,-0.000004409
1658228254537391104,-0.000004543
1658228254556941824,-0.000004619
1658228254579029504,-0.000004381
1658228254597358848,-0.000003970
1658228254617529344,-0.000003354
1658228254637067008,-0.000003881
1658228254659450368,-0.000004850
1658228254677761024,-0.000004154
1658228254697036800,-0.000003929
1658228254717316608,-0.000003191
1658228254737543936,-0.000003494
1658228254757732352,-0.000003506
1658228254777531392,-0.000003132
1658228254796951040,-0.000003434
1658228254817318144,-0.000003119
1658228254838158592,-0.000003427
1658228254859546880,-0.000002850
1658228254877392896,-0.000001350
1658228254897829632,-0.000000667
1658228254917059328,-0.000001037
1658228254937647104,-0.000002520
1658228254957040128,-0.000003268
1658228254978180608,-0.000003579
1658228254997396480,-0.000004338
1658228255017533184,-0.000005947
1658228255037030400,-0.000007872
1658228255059336192,-0.000009548
1658228255077976832,-0.000010660
1658228255097348608,-0.000010375
1658228255117692928,-0.000009306
1658228255137166848,-0.000008958
1658228255156825856,-0.000009072
1658228255178544640,-0.000008619
1658228255197350144,-0.000008176
1658228255217579264,-0.000008485
1658228255237076224,-0.000009094
1658228255259407104,-0.000009535
1658228255277867264,-0.000009506
1658228255297281280,-0.000008939
1658228255317661952,-0.000008496
1658228255336927232,-0.000008550
1658228255357496320,-0.000008900
1658228255377108992,-0.000009851
1658228255397881088,-0.000009891
1658228255417158912,-0.000009271
1658228255437684992,-0.000008812
1658228255460127744,-0.000008083
1658228255478090240,-0.000007594
1658228255496877312,-0.000007462
1658228255517330944,-0.000007518
1658228255537551360,-0.000007594
1658228255557040896,-0.000007324
1658228255578043136,-0.000008349
1658228255597182976,-0.000009276
1658228255617529856,-0.000010140
1658228255637053184,-0.000010118
1658228255659986176,-0.000010188
1658228255678520064,-0.000010354
1658228255697360640,-0.000010757
1658228255717738496,-0.000010743
1658228255737960192,-0.000010830
1658228255757901312,-0.000011907
1658228255777485824,-0.000012861
1658228255796867072,-0.000013348
1658228255817334528,-0.000014358
1658228255837733376,-0.000015466
