bag_time_ns,data
1671607367480845568,0.233927727
1671607367501537280,0.233320951
1671607367520705536,0.233313903
1671607367541019392,0.233651400
1671607367561569280,0.233627826
1671607367583815168,0.233581513
1671607367601066240,0.237413108
1671607367621739520,0.237502664
1671607367640753408,0.238176405
1671607367661488128,0.238307819
1671607367681700096,0.238451153
1671607367701088256,0.236858338
1671607367722035712,0.236936808
1671607367741820928,0.236046791
1671607367761985280,0.236088648
1671607367783731456,0.236122936
1671607367801319168,0.236810967
1671607367821861888,0.236864179
1671607367842037504,0.237755388
1671607367861619456,0.237843066
1671607367882344704,0.237938687
1671607367901415936,0.236504123
1671607367920635136,0.236546978
1671607367940804352,0.236953080
1671607367961121536,0.236992180
1671607367983682560,0.237035275
1671607368000831744,0.236596614
1671607368021147392,0.236626044
1671607368041356032,0.238750950
1671607368061620224,0.238858461
1671607368081292544,0.238964841
1671607368100855296,0.236351967
1671607368121216512,0.236351773
1671607368141537536,0.236146554
1671607368161016832,0.236138612
1671607368183464448,0.236133933
1671607368200786944,0.232951835
1671607368221137152,0.232826784
1671607368241574400,0.235467955
1671607368261320448,0.235448003
1671607368281838336,0.235430360
1671607368301582848,0.233855307
1671607368321226752,0.233778223
1671607368341390848,0.234822184
1671607368361799424,0.234784767
1671607368383379456,0.234746650
1671607368401675264,0.234137654
1671607368421155328,0.234082907
1671607368441383680,0.231408402
1671607368461678592,0.231253549
1671607368481137408,0.231096447
1671607368500754688,0.232236966
1671607368520958464,0.232127488
1671607368541228032,0.231044695
1671607368562138368,0.230908796
1671607368583223808,0.230774552
1671607368601736960,0.237066239
1671607368621090304,0.237164244
1671607368641448960,0.235623732
1671607368660875264,0.235656083
1671607368681225472,0.235688522
1671607368700869120,0.236630633
1671607368721277952,0.236705333
1671607368741396992,0.233527005
1671607368761411584,0.233474031
1671607368783717120,0.233417407
1671607368800977152,0.233554810
1671607368821311488,0.233507365
1671607368841663232,0.230010673
1671607368861151744,0.229835004
1671607368881316352,0.229658037
1671607368901744640,0.230366945
1671607368920968448,0.230220944
1671607368941297152,0.231951714
1671607368961047808,0.231877193
1671607368983116032,0.231802613
1671607369001546496,0.234066159
1671607369021033728,0.234080672
1671607369041157120,0.235278234
1671607369061413888,0.235339671
1671607369081021952,0.235403061
1671607369101305600,0.233564481
1671607369121599232,0.233562008
1671607369140752896,0.236203983
1671607369161072128,0.236297965
1671607369183516416,0.236390814
1671607369200839680,0.235305116
1671607369221271040,0.235353857
1671607369241515520,0.234716535
1671607369260980736,0.234736726
1671607369281199104,0.234754637
1671607369301527552,0.233140409
1671607369320643840,0.233093232
1671607369341018880,0.231064111
1671607369361979648,0.230946049
1671607369383225344,0.230829954
1671607369401649920,0.226142973
1671607369420958464,0.225852236
1671607369441296896,0.226069748
1671607369461940480,0.225799263
1671607369481443584,0.225528091
1671607369500630528,0.223483071
1671607369520911104,0.223148167
1671607369541257728,0.224817902
1671607369561429504,0.224552542
1671607369582912768,0.224284634
1671607369601461248,0.223031431
1671607369621693440,0.222728536
1671607369640970240,0.222367942
1671607369661445632,0.222064286
1671607369680705280,0.221762255
1671607369701182720,0.222513571
1671607369721537536,0.222254083
1671607369741796608,0.223537445
1671607369762241280,0.223335296
1671607369783326976,0.223133832
1671607369801787136,0.225296900
1671607369820907264,0.225182816
1671607369841292288,0.223435923
1671607369861624064,0.223254994
1671607369880765184,0.223073021
1671607369901318656,0.225975499
1671607369921562624,0.225907072
1671607369940814336,0.226311624
1671607369961307392,0.226262763
1671607369982701056,0.226213396
1671607370001385984,0.227103576
1671607370021655552,0.227090493
1671607370040891392,0.226983905
1671607370061289984,0.226972327
1671607370081730048,0.226960748
1671607370101001984,0.226924822
1671607370121326848,0.226912454
1671607370141656576,0.227518037
1671607370161369856,0.227531418
1671607370182656000,0.227545977
1671607370201006080,0.226645231
1671607370221260288,0.226625532
1671607370241539328,0.225566760
1671607370261108992,0.225505218
1671607370281299712,0.225441113
1671607370302023168,0.225530535
1671607370321065472,0.225472227
1671607370341272064,0.227980077
1671607370361739776,0.228017032
1671607370382999808,0.228050858
1671607370401355264,0.227549925
1671607370421485312,0.227566570
1671607370440748032,0.229087710
1671607370461670912,0.229163334
1671607370480991488,0.229237825
1671607370501423360,0.226317331
1671607370521528832,0.226281762
1671607370541636352,0.227782473
1671607370561147648,0.227805525
1671607370582573568,0.227828026
1671607370600796416,0.226791739
1671607370621212928,0.226773277
1671607370641457152,0.232250303
1671607370661829632,0.232437938
1671607370681144064,0.232625142
1671607370701545472,0.231776386
1671607370720964608,0.231927276
1671607370742553344,0.234326437
1671607370761064448,0.234558389
1671607370783662080,0.234789446
1671607370801014016,0.229721025
1671607370821337344,0.229757011
1671607370841710848,0.226416171
1671607370860823296,0.226329073
1671607370881382912,0.226245165
1671607370900992768,0.223275304
1671607370921530624,0.223086461
1671607370941010432,0.220513105
1671607370961336064,0.220237911
1671607370983140096,0.219964460
1671607371001524224,0.220085695
1671607371020966912,0.219824389
1671607371041550592,0.220164269
1671607371061887744,0.219927117
1671607371081176832,0.219690844
1671607371101755136,0.222596645
1671607371121036288,0.222476736
1671607371141671168,0.224150434
1671607371161030656,0.224089637
1671607371182694912,0.224027216
1671607371200948480,0.224393472
1671607371221342208,0.224366486
1671607371241499648,0.225219876
1671607371260755456,0.225223079
1671607371281314560,0.225218743
1671607371301664768,0.223227665
1671607371321114368,0.223134547
1671607371341439232,0.225762501
1671607371362008576,0.225792691
1671607371383268096,0.225834623
1671607371401678080,0.227876022
1671607371420960768,0.227973446
1671607371441340160,0.230170831
1671607371461689344,0.230339780
1671607371480974336,0.230510101
1671607371501462528,0.227217659
1671607371521643520,0.227274910
1671607371540795136,0.227888510
1671607371561153280,0.227969572
1671607371582625792,0.228047192
1671607371600930304,0.227090359
1671607371621348608,0.227117002
1671607371640930048,0.227769226
1671607371661551104,0.227826610
1671607371681000704,0.227893606
1671607371701334528,0.225116938
1671607371721859328,0.225073174
1671607371742038784,0.226661235
1671607371762149888,0.226668298
1671607371783301888,0.226674259
1671607371800997120,0.225073770
1671607371821432064,0.225026414
1671607371840926464,0.224813357
1671607371861516032,0.224753931
1671607371880800768,0.224693000
1671607371901268992,0.221564680
1671607371921596160,0.221398458
1671607371941772800,0.225941464
1671607371961552384,0.225959837
1671607371982706176,0.225971878
1671607372000949248,0.224177465
1671607372021180160,0.224110633
1671607372041536000,0.224418566
1671607372061952512,0.224372283
1671607372080964608,0.224324569
1671607372101521152,0.223304749
1671607372121837824,0.223224044
1671607372141039616,0.221569911
1671607372161880064,0.221426591
1671607372183032832,0.221279964
1671607372201376000,0.221747339
1671607372221843712,0.221623659
1671607372240738048,0.220787033
1671607372261312768,0.220637694
1671607372281799680,0.220487118
1671607372301231104,0.222031012
1671607372321383168,0.221946418
1671607372341698304,0.223467886
1671607372361255936,0.223447993
1671607372383396352,0.223427787
1671607372401759232,0.221841842
1671607372421152000,0.221761316
1671607372441559040,0.225820884
1671607372460756992,0.225895971
1671607372481289216,0.225970462
1671607372501684992,0.225676998
1671607372520894208,0.225738123
1671607372541259264,0.225513726
1671607372561766400,0.225559130
1671607372583235072,0.225601479
1671607372601683200,0.226032108
1671607372620830720,0.226095736
1671607372641068288,0.227468610
1671607372661613824,0.227586776
1671607372681099520,0.227702156
1671607372701387264,0.227730706
1671607372721941504,0.227841169
1671607372742606592,0.230155662
1671607372760897024,0.230354249
1671607372783568384,0.230554238
1671607372800948992,0.228555903
1671607372821139200,0.228673235
1671607372841572864,0.228096083
1671607372860925184,0.228186890
1671607372881685504,0.228277057
1671607372901163008,0.228474259
1671607372921814528,0.228571460
1671607372941449984,0.228582472
1671607372960867328,0.228681177
1671607372983365120,0.228779301
1671607373001838848,0.227459460
1671607373021143040,0.227501214
1671607373041408000,0.227956921
1671607373061663744,0.228009626
1671607373080926464,0.228060275
1671607373101633024,0.225779623
1671607373120814336,0.225741789
1671607373141276416,0.226965711
1671607373161603072,0.226979017
1671607373182902272,0.226995349
1671607373201424896,0.223974064
1671607373221801984,0.223876283
1671607373241043200,0.224184170
1671607373261686784,0.224100634
1671607373280909824,0.224018157
1671607373301557760,0.224278986
1671607373321757696,0.224209279
1671607373340942592,0.223214552
1671607373361500928,0.223109379
1671607373382664192,0.223004192
1671607373401158656,0.223180965
1671607373421404416,0.223082423
1671607373441835776,0.220253646
1671607373461123328,0.220050633
1671607373481636096,0.219846740
1671607373500905472,0.221568018
1671607373521322240,0.221434101
1671607373541438976,0.221880451
1671607373561056512,0.221768856
1671607373583160576,0.221656829
1671607373601583616,0.221407041
1671607373620822016,0.221289575
1671607373641301504,0.225494295
1671607373661964288,0.225541234
1671607373681367040,0.225590006
1671607373700745728,0.223571643
1671607373721073664,0.223544046
1671607373742497536,0.227322936
1671607373761418752,0.227439761
1671607373783071232,0.227556929
1671607373801738752,0.224612445
1671607373821139200,0.224617198
1671607373841469184,0.227269858
1671607373861251072,0.227377519
1671607373881498624,0.227484837
1671607373900931584,0.227615416
1671607373921301760,0.227722064
1671607373941521152,0.228285462
1671607373961956352,0.228407815
1671607373983331328,0.228528619
1671607374001577472,0.228698388
1671607374021767680,0.228819072
1671607374040939520,0.229979113
1671607374061398016,0.230138764
1671607374081548032,0.230298832
1671607374101021696,0.228305861
1671607374121369088,0.228384420
1671607374141716992,0.228441879
1671607374160868096,0.228517383
1671607374183314176,0.228593633
1671607374200765696,0.226695925
1671607374221410560,0.226699844
1671607374241712384,0.228695616
1671607374260917760,0.228774667
1671607374281459712,0.228855059
1671607374300956160,0.229875907
1671607374321424384,0.229987726
1671607374341805312,0.229205713
1671607374361314816,0.229284808
1671607374383032320,0.229364201
1671607374401708288,0.228842303
1671607374420858368,0.228897661
1671607374441134848,0.226750553
1671607374461776128,0.226723015
1671607374481362176,0.226697683
1671607374500810496,0.226157054
1671607374521091584,0.226114318
1671607374541257984,0.225270763
1671607374561724160,0.225193143
1671607374583299072,0.225116521
1671607374601701120,0.223505065
1671607374620918016,0.223374218
1671607374641154304,0.225062758
1671607374661534208,0.224998951
1671607374680926208,0.224932671
1671607374701238272,0.223478243
1671607374722176000,0.223359734
1671607374742283008,0.224511534
1671607374762035712,0.224442735
1671607374783277824,0.224372864
1671607374801581056,0.223241031
1671607374820889856,0.223130971
1671607374840955136,0.225652307
1671607374861391872,0.225639001
1671607374881096960,0.225625977
1671607374901509888,0.223344013
1671607374921867008,0.223245263
1671607374940988928,0.224536926
1671607374961289216,0.224491924
1671607374982786304,0.224448055
1671607375001135104,0.225214690
1671607375021495296,0.225200221
1671607375040797696,0.225625396
1671607375061513728,0.225628138
1671607375080806144,0.225630939
1671607375101567232,0.226479724
1671607375121056512,0.226514295
1671607375141677056,0.227532387
1671607375160964352,0.227601111
1671607375183647488,0.227668986
1671607375200937728,0.225695267
1671607375221582080,0.225689620
1671607375240790784,0.228259444
1671607375261310720,0.228353769
1671607375281597440,0.228446677
1671607375301191424,0.227929458
1671607375321432832,0.227995723
1671607375340725760,0.228249088
1671607375361176576,0.228319675
1671607375383656448,0.228386939
1671607375400987136,0.225358725
1671607375421303552,0.225310653
1671607375441548544,0.227355704
1671607375461858048,0.227390677
1671607375481036800,0.227426246
1671607375501511680,0.228526011
1671607375521752832,0.228605017
1671607375540876032,0.227919281
1671607375561149952,0.227971971
1671607375582756864,0.228024095
1671607375601260544,0.228826806
1671607375621485824,0.228905931
1671607375641718272,0.227445751
1671607375661071104,0.227466881
1671607375681534464,0.227486998
1671607375700947456,0.227268785
1671607375721256192,0.227278411
1671607375740801280,0.225939482
1671607375761840384,0.225895271
1671607375782208000,0.225851372
1671607375801646336,0.226992548
1671607375820974336,0.226994634
1671607375841251072,0.226393521
1671607375861797888,0.226372272
1671607375880956160,0.226351872
1671607375901425664,0.224201083
1671607375921812224,0.224100530
1671607375940934400,0.224868581
1671607375961664768,0.224800691
1671607375983082496,0.224733457
1671607376001619456,0.224004462
1671607376021157376,0.223914817
1671607376041213440,0.224229008
1671607376061562368,0.224157766
1671607376081109248,0.224087089
1671607376101395456,0.224352196
1671607376121658880,0.224298030
1671607376140776960,0.227517784
1671607376161065216,0.227586091
1671607376182382336,0.227653310
1671607376201675264,0.225067720
1671607376220852480,0.225038186
1671607376240966656,0.226105168
1671607376261227520,0.226117924
1671607376281792256,0.226129323
1671607376301508096,0.224864244
1671607376321010944,0.224827558
1671607376341288448,0.227804393
1671607376361995776,0.227886751
1671607376383402240,0.227950215
1671607376401556224,0.227069139
1671607376420923904,0.227100834
1671607376441030400,0.225996658
1671607376461587712,0.225995094
1671607376480688384,0.226000279
1671607376501416448,0.226016790
1671607376521670144,0.226014629
1671607376540797440,0.229038462
1671607376561291776,0.229143783
1671607376583694592,0.229265317
1671607376600888576,0.229572937
1671607376621156864,0.229691699
1671607376641527040,0.229724973
1671607376661683968,0.229833841
1671607376681116160,0.229955599
1671607376701646336,0.230446771
1671607376721408256,0.230569348
1671607376742867712,0.229487598
1671607376761013248,0.229563177
1671607376782690816,0.229648367
1671607376801265920,0.230801672
1671607376821524480,0.230928168
1671607376841287936,0.228417575
1671607376861689088,0.228447467
1671607376880986880,0.228477165
1671607376901430784,0.228913993
1671607376921811456,0.228957951
1671607376941075200,0.226733789
1671607376961483776,0.226689473
1671607376982744576,0.226650760
1671607377001262080,0.226701617
1671607377021046784,0.226658151
1671607377041137152,0.223707631
1671607377061552128,0.223575115
1671607377080976128,0.223425597
1671607377101580800,0.224410221
1671607377121790976,0.224269375
1671607377141163008,0.224268854
1671607377161627648,0.224174336
1671607377182168832,0.224088982
1671607377201588736,0.222983405
1671607377220933120,0.222815260
1671607377241233152,0.225983500
1671607377261715968,0.225974381
1671607377281324800,0.225966930
1671607377301154560,0.224055573
1671607377321425152,0.223934978
1671607377341729280,0.226669595
1671607377360987904,0.226710245
1671607377383413248,0.226696730
1671607377401797888,0.225692987
1671607377421095680,0.225693688
1671607377441667840,0.226977646
1671607377461003008,0.227135912
1671607377481706752,0.227123305
1671607377501189120,0.226502940
1671607377521689344,0.226598412
1671607377540995328,0.229237974
1671607377562021632,0.229419738
1671607377583259648,0.229600132
1671607377601569536,0.227121398
1671607377620967680,0.227273867
1671607377641456640,0.228394553
1671607377660759808,0.228366062
1671607377681489920,0.228564262
1671607377701084928,0.227143377
1671607377721510400,0.227176741
1671607377741806080,0.228342384
1671607377761573888,0.228243709
1671607377783299584,0.228368685
1671607377801713152,0.227693632
1671607377821029632,0.227626234
1671607377841208832,0.226741061
1671607377861941760,0.226615757
1671607377881011200,0.226593420
1671607377901412608,0.225578308
1671607377921738752,0.225372314
1671607377941146368,0.227320492
1671607377961820416,0.227238506
1671607377982890496,0.227202967
1671607378001135360,0.230154410
1671607378021677568,0.230156332
1671607378040866816,0.228635550
1671607378061318912,0.228623942
1671607378081632256,0.228701428
1671607378101245952,0.229043782
1671607378121837312,0.229087666
1671607378141407488,0.226832852
1671607378161113856,0.226782814
1671607378182586112,0.226777062
1671607378200893696,0.230447471
1671607378221531904,0.230537936
1671607378241116672,0.226374060
1671607378261948672,0.226300940
1671607378281103104,0.226240188
1671607378301718528,0.226463243
1671607378321072384,0.226399690
1671607378341562368,0.224166974
1671607378362013440,0.224030361
1671607378383213056,0.223880410
1671607378401562880,0.224043772
1671607378421746688,0.223914459
1671607378440964096,0.222301453
1671607378461293824,0.222148970
1671607378481787648,0.221950933
1671607378501185024,0.221873909
1671607378521489920,0.221709237
1671607378541657088,0.226642057
1671607378560945408,0.226687014
1671607378582483968,0.226709545
1671607378600767232,0.225739270
1671607378621178112,0.225761712
1671607378641279232,0.228276536
1671607378661863424,0.228367507
1671607378680954112,0.228470504
1671607378701453312,0.226077676
1671607378721819392,0.226087123
1671607378742467584,0.229635045
1671607378761014784,0.229754046
1671607378783660544,0.229906887
1671607378800979968,0.227417275
1671607378821210624,0.227445021
1671607378841528576,0.227915347
1671607378861872384,0.227958441
1671607378881284864,0.228015885
1671607378901568512,0.225769565
1671607378921032960,0.225731879
1671607378941278464,0.227003261
1671607378961681408,0.227026954
1671607378982985984,0.227037728
1671607379001431296,0.226523653
1671607379020934144,0.226510793
1671607379041168384,0.224435195
1671607379060856320,0.224356294
1671607379081435904,0.224280030
1671607379100979456,0.228732899
1671607379121805568,0.228812128
1671607379141172736,0.228670135
1671607379162072832,0.228751138
1671607379182158848,0.228833720
1671607379200722176,0.231116056
1671607379221220608,0.231277689
1671607379241485568,0.229307204
1671607379261064704,0.229397550
1671607379281349888,0.229485914
1671607379300834048,0.231377944
1671607379321204224,0.231537178
1671607379341436672,0.228175089
1671607379361794560,0.228201747
1671607379383083008,0.228247523
1671607379401476352,0.228232637
1671607379420732928,0.228265405
1671607379440965632,0.225228325
1671607379461486080,0.225158304
1671607379480820224,0.225106001
1671607379501146624,0.227217048
1671607379521565184,0.227222100
1671607379540658688,0.224719465
1671607379561432832,0.224617288
1671607379582707456,0.224527195
1671607379601085952,0.225678861
1671607379621468672,0.225658417
1671607379641515008,0.224547163
1671607379660881408,0.224479064
1671607379681376768,0.224416062
1671607379700773888,0.226452649
1671607379721544960,0.226697862
1671607379741298432,0.226880446
1671607379761707776,0.227365389
1671607379782211584,0.228046238
1671607379801055744,0.229515076
1671607379821488128,0.230842158
1671607379840886016,0.236100778
1671607379861361408,0.238421366
1671607379880827392,0.241285220
1671607379901044736,0.244350895
1671607379921253632,0.248554856
1671607379941601792,0.254295498
1671607379960692480,0.260171235
1671607379982209280,0.266962737
1671607380001772032,0.273150504
1671607380021386240,0.281878591
1671607380041625600,0.293096453
1671607380061103872,0.303958803
1671607380081340416,0.315994948
1671607380100724992,0.331551164
1671607380121123072,0.345811576
1671607380141510400,0.362737834
1671607380160964608,0.379349947
1671607380182528000,0.397052824
1671607380200860928,0.417005867
1671607380221422336,0.436740398
1671607380241626112,0.449894965
1671607380261317632,0.471465409
1671607380281546240,0.493998468
1671607380301014272,0.508854926
1671607380321394432,0.533031166
1671607380341607168,0.551193774
1671607380361159168,0.577074885
1671607380382352640,0.603987098
1671607380401639168,0.624585152
1671607380420811776,0.653316736
1671607380441082624,0.678257406
1671607380461767168,0.708919823
1671607380481664000,0.740681827
1671607380501092608,0.770598829
1671607380521482752,0.804439127
1671607380541609984,0.836368144
1671607380560990208,0.872307897
1671607380583333376,0.909384847
1671607380601639680,0.942710459
1671607380621072896,0.981945992
1671607380641733120,1.019030452
1671607380661301248,1.060494184
1671607380681405440,1.103135824
1671607380700728064,1.136967897
1671607380722502400,1.181702614
1671607380741280000,1.230246663
1671607380761251584,1.277508974
1671607380782480640,1.326006532
1671607380801689600,1.400539875
1671607380821123840,1.452292204
1671607380841402112,1.520000696
1671607380861876736,1.574617863
1671607380881121024,1.630441546
1671607380901488384,1.695476770
1671607380920962304,1.753885508
1671607380941129984,1.801160216
1671607380961613056,1.861439347
1671607380982820352,1.922799230
1671607381001119744,1.974922299
1671607381021559552,2.038102150
1671607381041701888,2.100470543
1671607381061103104,2.165632725
1671607381081364736,2.231755257
1671607381101863936,2.286424398
1671607381121043456,2.354066133
1671607381141403136,2.428549528
1671607381161700608,2.497987270
1671607381182074624,2.568171978
1671607381201355776,2.631984949
1671607381221777920,2.703356981
1671607381240894208,2.769838095
1671607381261221376,2.842366457
1671607381280913408,2.915498018
1671607381301046016,2.980344296
1671607381321342208,3.054357290
1671607381341552384,3.125149727
1671607381360903936,3.200109720
1671607381382312960,3.275535345
1671607381401799168,3.362919807
1671607381421280768,3.439383507
1671607381441828096,3.523513317
1671607381461033984,3.600801468
1671607381481697792,3.678374529
1671607381501068544,3.760430336
1671607381521451008,3.838618279
1671607381540645888,3.919945955
1671607381561386496,3.998737097
1671607381582338048,4.077786922
1671607381601787648,4.167232037
1671607381621214976,4.246867180
1671607381641427968,4.324290752
1671607381662003456,4.404254913
1671607381681072128,4.484355927
1671607381701620480,4.558269024
1671607381721986816,4.638566017
1671607381742611968,4.715843678
1671607381761090560,4.796310425
1671607381782799872,4.876875877
1671607381801380864,4.969820023
1671607381820825344,5.050693512
1671607381841200640,5.146406174
1671607381861950720,5.227560520
1671607381881045248,5.308747768
1671607381901394688,5.407497883
1671607381921842432,5.488817692
1671607381941045760,5.593873024
1671607381960460288,5.675369740
1671607381982975232,5.756841660
1671607382001381120,5.852040291
1671607382020737280,5.933561325
1671607382041347328,6.015028954
1671607382061740288,6.096450329
1671607382080993536,6.177818298
1671607382101548288,6.278871536
1671607382120762112,6.360326767
1671607382140892416,6.462261677
1671607382161484544,6.543834209
1671607382182921472,6.625357628
1671607382201144320,6.693520546
1671607382221449728,6.774853230
1671607382240657920,6.905627251
1671607382261011712,6.987401962
1671607382281380864,7.069147110
1671607382302042368,7.156523228
1671607382321150464,7.238253593
1671607382341359616,7.319946766
1671607382360651776,7.401623249
1671607382383137536,7.483289719
1671607382401517568,7.612960339
1671607382420728320,7.695056438
1671607382440943104,7.777105331
1671607382461523712,7.859103203
1671607382480742400,7.941043854
1671607382501289728,8.022931099
1671607382520666112,8.104761124
1671607382541264896,8.186553001
1671607382561937920,8.268307686
1671607382581902080,8.349996567
1671607382601424384,8.431600571
1671607382621666816,8.513100624
1671607382641041152,8.651915550
1671607382661460736,8.733749390
1671607382681104896,8.815493584
1671607382700488960,8.897150040
1671607382721272320,8.978712082
1671607382740867840,9.060160637
1671607382761240576,9.141477585
1671607382782884352,9.222656250
1671607382801369344,9.303700447
1671607382822252800,9.384625435
1671607382841039104,9.465437889
1671607382860425216,9.546132088
1671607382880958976,9.626713753
1671607382901424384,9.707201958
1671607382921678592,9.787622452
1671607382940842752,9.867997169
1671607382961083904,9.948332787
1671607382982544128,10.028626442
1671607383001168896,10.108857155
1671607383021601024,10.189007759
1671607383040855040,10.269097328
1671607383061261056,10.349131584
1671607383080799744,10.429100037
1671607383101365504,10.508996010
1671607383120467712,10.588840485
1671607383140716288,-0.000002014
1671607383160969984,-0.000001685
1671607383183422208,-0.000001694
1671607383200666368,-0.000001235
1671607383220972544,-0.000001678
1671607383240322560,-0.000002287
1671607383261909760,-0.000003644
1671607383281160192,-0.000003270
1671607383301706240,-0.000002588
1671607383321099008,-0.000002709
1671607383340267264,-0.000003286
1671607383360609280,-0.000003068
1671607383382459648,-0.000003361
1671607383400768768,-0.000002947
1671607383421400832,-0.000001469
1671607383441079552,0.000000001
1671607383461173760,0.000000808
1671607383480757760,0.000000531
1671607383501285376,0.000000406
1671607383520692480,0.000001494
1671607383540985088,0.000002832
1671607383561385984,0.000003328
1671607383582843904,0.000003509
1671607383600210176,0.000002023
1671607383621692672,0.000001181
1671607383641120768,0.000001526
1671607383660493568,0.000001917
1671607383680995840,0.000003036
1671607383701524224,0.000002593
1671607383721192448,0.000001716
1671607383742510848,0.000002420
1671607383761328896,0.000001922
1671607383782460160,0.000001115
1671607383801046528,-0.000000096
1671607383820544000,-0.000001102
1671607383841603328,-0.000000869
1671607383862284544,-0.000000731
1671607383880308992,-0.000000690
1671607383901970432,-0.000000216
1671607383921185536,-0.000000648
1671607383941220096,-0.000001366
1671607383960646912,-0.000001625
1671607383982100224,-0.000001438
1671607384001604352,-0.000000901
1671607384020920832,-0.000000321
1671607384041399552,-0.000000184
1671607384061306880,0.000000246
1671607384081393664,0.000001346
1671607384101801472,0.000002198
1671607384121022208,0.000002815
1671607384140182016,0.000002062
1671607384162009600,0.000000848
1671607384182017792,0.000000256
1671607384200476416,0.000000054
1671607384221245696,-0.000000788
1671607384241285376,-0.000000344
1671607384260710400,0.000000359
1671607384280192256,-0.000000093
1671607384301677824,-0.000000741
1671607384321043712,-0.000000573
1671607384341348608,-0.000000527
1671607384360843008,-0.000000645
1671607384382374144,-0.000001258
1671607384400727552,-0.000001374
1671607384421224704,-0.000001168
1671607384441520128,-0.000001484
1671607384460663040,-0.000001868
1671607384480942848,-0.000001835
1671607384501560576,-0.000002172
1671607384520790272,-0.000002278
1671607384540903680,-0.000001651
1671607384560157440,-0.000001018
1671607384582666752,-0.000000269
1671607384601111552,-0.000000041
1671607384620434432,-0.000000716
1671607384640698112,-0.000001623
1671607384660020480,-0.000001092
1671607384681639680,-0.000000361
1671607384701144832,-0.000000291
1671607384721573888,-0.000000227
1671607384742132224,-0.000001014
1671607384760890624,-0.000000865
1671607384782507776,-0.000000337
1671607384800940288,-0.000000439
1671607384820649984,-0.000000137
1671607384841345536,-0.000000452
1671607384860544768,-0.000000649
