1671607387199802880,-17.53103,-6.97459,7.81931,0.84075,-0.50438,-0.16091,-0.11338,-0.23793,-0.76452,-0.32282,
1671607387299894016,-17.57554,-7.06303,7.51931,0.83695,-0.51967,-0.14411,-0.09325,-0.89020,-1.76892,-0.31100,
1671607387399988992,-17.60667,-7.18066,7.21931,0.83922,-0.53015,-0.10891,-0.05278,-0.62259,-2.35246,-0.29748,
1671607387499834880,-17.56275,-7.27622,6.91931,0.84288,-0.53219,-0.07705,-0.02008,0.87842,-1.91126,-0.27482,
1671607387599922944,-17.47913,-7.33627,6.61931,0.89515,-0.44507,0.02049,-0.01414,1.67245,-1.20108,-0.25731,
1671607387699881984,-17.42686,-7.44197,6.31931,0.83537,-0.54206,-0.08204,-0.04001,1.04540,-2.11402,-0.24293,
1671607387799983104,-17.39927,-7.48748,6.01931,0.83544,-0.54633,-0.05950,-0.00384,0.55183,-0.91011,-0.25301,
1671607387899831040,-17.37487,-7.53791,5.71931,0.86292,-0.50419,0.01803,-0.02893,0.48795,-1.00854,-0.22951,
1671607388000038912,-17.34988,-7.54887,5.41931,0.82328,-0.55413,-0.10113,-0.07016,0.49982,-0.21935,-0.25075,
1671607388099890944,-17.36858,-7.53309,5.11931,0.80906,-0.57428,-0.11197,-0.05555,-0.37394,0.31566,-0.24280,
1671607388199982080,-17.40479,-7.53381,4.81931,0.80356,-0.58200,-0.11266,-0.05364,-0.72432,-0.01442,-0.24251,
1671607388299823104,-17.46670,-7.54184,4.51931,0.78732,-0.60513,-0.11389,-0.03115,-1.23820,-0.16058,-0.23561,
1671607388399908096,-17.46557,-7.51981,4.21931,0.78049,-0.61671,-0.10214,-0.00857,0.02274,0.44061,-0.22626,
1671607388499880960,-17.43325,-7.55474,3.91931,0.76632,-0.63536,-0.09249,0.02272,0.64627,-0.69857,-0.21936,
1671607388599973120,-17.39582,-7.59544,3.61931,0.74756,-0.60599,-0.06410,0.26423,0.74862,-0.81396,-0.25909,
1671607388699804928,-17.36279,-7.58624,3.31931,0.78226,-0.62056,-0.04939,0.02328,0.66057,0.18394,-0.21860,
1671607388799896064,-17.34761,-7.52712,3.01931,0.72797,-0.61086,-0.03791,0.30899,0.30367,1.18240,-0.27391,
1671607388899982080,-17.34030,-7.52067,2.71931,0.59856,-0.72614,-0.06172,0.33263,0.14618,0.12895,-0.23092,
1671607389000056064,-17.40316,-7.55664,2.41931,0.57633,-0.70761,-0.07009,0.40276,-1.25725,-0.71927,-0.23660,
1671607389099919872,-17.44989,-7.55724,2.11931,0.56480,-0.69385,-0.05578,0.44324,-0.93459,-0.01203,-0.22192,
1671607389199996928,-17.48093,-7.52735,1.81931,0.53301,-0.70251,-0.05501,0.46836,-0.62069,0.59785,-0.21634,
1671607389299844096,-17.52877,-7.48546,1.51931,0.52917,-0.69197,-0.04159,0.48931,-0.95687,0.83770,-0.20312,
1671607389399941120,-17.53704,-7.42213,1.21931,0.51768,-0.67907,-0.02716,0.51975,-0.16543,1.26663,-0.19517,
1671607389499897088,-17.52255,-7.41103,0.91931,0.51046,-0.67774,-0.01677,0.52897,0.28988,0.22208,-0.18556,
1671607389599985920,-17.51827,-7.38013,0.61931,0.56803,-0.59448,0.03387,0.56815,0.08548,0.61785,-0.17643,
1671607389699825920,-17.49105,-7.33700,0.31931,-0.49998,0.67420,-0.03035,-0.54273,0.54446,0.86267,-0.16923,
1671607389799931904,-17.47946,-7.36598,0.01931,-0.46205,0.71067,0.02227,-0.53006,0.23182,-0.57953,-0.16585,
1671607389899898112,-17.47859,-7.39101,-0.28069,-0.41903,0.75732,0.06642,-0.49646,0.01747,-0.50069,-0.13759,
1671607390000101888,-17.49057,-7.38937,-0.58069,-0.37625,0.81233,0.13412,-0.42494,-0.23971,0.03283,-0.16524,
1671607390099962112,-17.55451,-7.26070,-0.88069,-0.36116,0.85520,0.19484,-0.31661,-1.27869,2.57328,-0.16580,
1671607390199794944,-17.51695,-7.18694,-1.18069,-0.39665,0.86515,0.24673,-0.18252,0.75102,1.47526,-0.15407,
1671607390299883008,-17.46995,-7.09001,-1.48069,0.50452,-0.81094,-0.29443,0.03380,0.94006,1.93856,-0.11450,
1671607390399963904,-17.38969,-7.05207,-1.78069,0.68287,-0.63833,-0.34114,-0.09923,1.60530,0.75895,-0.11717,
1671607390499802880,-17.35140,-7.06876,-2.08069,0.57969,-0.76458,-0.22611,0.16808,0.76563,-0.33393,-0.12638,
1671607390599880960,-17.37159,-7.08301,-2.38069,-0.44280,0.63262,-0.14342,-0.61899,-0.40371,-0.28485,-0.10765,
1671607390699969024,-17.40061,-7.12091,-2.68069,-0.28192,0.70880,-0.14272,-0.63068,-0.58038,-0.75807,0.37961,
1671607390799813888,-17.44567,-7.04473,-2.98069,-0.49087,-0.60740,0.07677,0.61986,-0.90122,1.52360,-0.07651,
1671607390899897088,-17.40703,-7.02747,-3.28069,-0.18360,0.73964,-0.11684,-0.63684,0.77281,0.34524,0.04960,
1671607391000109056,-17.32625,-7.05314,-3.58069,-0.03716,-0.58582,0.15800,0.79402,1.61562,-0.51346,0.21758,
1671607391099960064,-17.30085,-7.05309,-3.77419,0.89152,-0.15330,0.17097,0.39045,0.50804,0.00101,0.01460,
1671607391199794944,-17.25851,-7.06847,-3.87257,-0.39556,-0.57479,0.07668,0.71223,0.84670,-0.30757,0.04426,
1671607391299992064,-17.24692,-6.95049,-4.17257,0.39395,-0.36447,0.24649,0.80698,0.23175,2.35957,-0.01033,
1671607391399832064,-17.29128,-6.88589,-4.47257,-0.14604,-0.52545,0.11887,0.82973,-0.88715,1.29199,-0.02311,
1671607391499911936,-17.35210,-6.85257,-4.77257,-0.31349,-0.51656,0.07799,0.79297,-1.21642,0.66645,-0.06346,
1671607391599995904,-17.41527,-6.90177,-5.07257,-0.24608,-0.48420,0.08851,0.83496,-1.26333,-0.98400,-0.02430,
1671607391699853056,-17.38750,-6.89890,-5.37257,0.53584,0.54950,-0.07983,-0.63605,0.55529,0.05730,0.00969,
1671607391799951872,-17.29268,-6.90242,-5.67257,0.33408,-0.43403,0.21890,0.80752,1.89649,-0.07031,-0.01152,
1671607391899785984,-17.21977,-6.86703,-5.93535,-0.08023,-0.59959,0.16764,0.77843,1.45828,0.70771,0.01197,
1671607392000121088,-17.22767,-6.96094,-6.08907,0.31728,-0.52713,0.17684,0.76824,-0.15806,-1.87818,0.03442,
1671607392099976960,-17.31505,-7.02309,-6.38907,0.18185,-0.58299,0.14993,0.77755,-1.74771,-1.24309,0.03922,
1671607392199796992,-17.35104,-7.00831,-6.68907,-0.23553,-0.53128,0.15091,0.79968,-0.71963,0.29577,-0.04415,
1671607392299877888,-17.44221,-6.88521,-6.98907,0.18906,-0.38732,0.23552,0.87107,-1.82347,2.46183,-0.03911,
1671607392399985920,-17.47915,-6.81153,-7.24336,-0.23311,-0.48659,0.13496,0.83107,-0.73886,1.47376,-0.00913,
1671607392499822080,-17.43868,-6.78813,-7.37325,0.31932,-0.51028,0.16721,0.78083,0.80954,0.46793,0.00638,
1671607392599915008,-17.35773,-6.77778,-7.63193,0.33470,-0.31918,0.25821,0.84819,1.61884,0.20697,0.00949,
1671607392699876096,-17.22729,-6.77583,-7.93193,0.27790,-0.37142,0.23213,0.85495,2.60884,0.03901,-0.02367,
1671607392799971072,-17.15343,-6.77836,-8.23193,-0.18668,-0.49010,0.19320,0.82923,1.47716,-0.05055,-0.03826,
1671607392899824128,-17.17571,-6.82098,-8.53193,0.55041,-0.25146,0.24218,0.75840,-0.44545,-0.85241,-0.03758,
1671607393000027904,-17.25349,-6.85704,-8.83193,-0.17708,-0.51699,0.19420,0.81465,-1.55574,-0.72125,-0.01856,
1671607393099887104,-17.27226,-6.84758,-9.13193,0.24089,-0.37493,0.23778,0.86305,-0.37537,0.18929,-0.05627,
1671607393199984896,-17.25905,-6.82406,-9.43193,-0.18646,-0.49960,0.16996,0.82870,0.26425,0.47041,-0.06371,
1671607393299810048,-17.23196,-6.77412,-9.73193,0.27491,-0.37856,0.24700,0.84859,0.54169,0.99869,-0.04760,
1671607393399899904,-17.20468,-6.70763,-10.03193,-0.20189,-0.51529,0.17434,0.81445,0.54560,1.32982,-0.03859,
1671607393499875072,-17.22915,-6.75572,-10.33193,0.27879,-0.39018,0.24323,0.84313,-0.48937,-0.96178,-0.03661,
1671607393599980032,-17.26329,-6.83685,-10.63193,-0.19987,-0.52887,0.16942,0.80725,-0.68272,-1.62252,-0.02930,
1671607393699819008,-17.25299,-6.83927,-10.93193,0.28677,-0.40388,0.24134,0.83450,0.20599,-0.04858,-0.02935,
1671607393799904000,-17.19247,-6.69750,-11.23193,-0.18703,-0.53310,0.16125,0.80921,1.21047,2.83560,-0.02859,
1671607393899876096,-17.11977,-6.65567,-11.53193,0.29410,-0.41579,0.24275,0.82565,1.45389,0.83641,-0.02427,
1671607394000084992,-17.23377,-6.61129,-11.83193,-0.19507,-0.54489,0.15406,0.80082,-2.27995,0.88761,-0.02411,
1671607394099947008,-17.42037,-6.73447,-12.13193,0.32143,-0.41747,0.25200,0.81172,-3.73207,-2.46358,-0.02182,
1671607394199781120,-17.50791,-6.78784,-12.43193,-0.19929,-0.58471,0.14521,0.77286,-1.75072,-1.06727,-0.01365,
1671607394299995904,-17.55043,-6.82721,-12.73193,0.30431,-0.45338,0.23507,0.80411,-0.85041,-0.78754,-0.01524,
1671607394399845120,-17.54837,-6.70609,-13.03193,-0.16141,-0.61000,0.13738,0.76353,0.04123,2.42254,-0.00876,
1671607394499922944,-17.57849,-6.50927,-13.33193,0.30169,-0.48047,0.21792,0.79413,-0.60235,3.93633,-0.01137,
1671607394599884032,-17.56892,-6.47444,-13.63193,-0.22068,-0.60309,0.11994,0.75710,0.19127,0.69663,-0.01149,
1671607394699984896,-17.62395,-6.69305,-13.93193,0.29375,-0.49978,0.22594,0.78287,-1.10046,-4.37220,-0.00989,
1671607394799817984,-17.75926,-6.96818,-14.23193,-0.29572,-0.60275,0.08526,0.73619,-2.70623,-5.50255,-0.01524,
1671607394899915008,-17.69047,-7.24606,-14.53193,0.28473,-0.52406,0.25160,0.76223,1.37572,-5.55759,-0.00838,
1671607395000123904,-17.45553,-7.45619,-14.83193,-0.31403,-0.62899,0.07623,0.70707,4.69885,-4.20268,-0.01386,
1671607395099975936,-17.39920,-7.69942,-15.10208,0.28462,-0.55135,0.27189,0.73558,1.12647,-4.86457,-0.00627,
1671607395199808000,-17.49863,-7.79162,-15.28923,0.83658,0.42104,0.30542,-0.17197,-1.98859,-1.84396,-0.02466,
1671607395299892992,-17.51778,-7.88966,-15.49506,0.07394,0.72060,-0.17839,-0.66592,-0.38289,-1.96080,-0.00443,
1671607395399980032,-17.38493,-7.69840,-15.69762,-0.23393,-0.67326,0.17583,0.67903,2.65696,3.82501,-0.01023,
1671607395499824896,-17.24305,-7.26083,-15.99762,-0.24509,-0.51203,0.10529,0.81650,2.83764,8.75155,-0.02033,
1671607395599917056,-17.27860,-6.78968,-16.29762,0.26023,-0.50302,0.19212,0.80146,-0.71096,9.42297,-0.01086,
1671607395699888128,-17.46685,-6.71000,-16.58243,-0.11492,-0.61093,0.17302,0.76395,-3.76513,1.59356,-0.00765,
1671607395799968000,-17.64322,-6.75309,-16.85683,0.25347,-0.50139,0.20621,0.80115,-3.52738,-0.86170,-0.00920,
1671607395899802112,-17.66265,-6.88846,-17.15288,-0.14313,-0.59361,0.19678,0.76709,-0.38858,-2.70746,-0.00993,
1671607396000006912,-17.66773,-7.01502,-17.43071,0.25940,-0.48365,0.23133,0.80329,-0.10151,-2.53121,-0.00912,
1671607396099995904,-17.89444,-7.05668,-17.71338,-0.05834,-0.58031,0.24959,0.77301,-4.53420,-0.83322,-0.00716,
1671607396199831040,-17.96545,-7.10217,-17.98800,0.26073,-0.45552,0.26656,0.80837,-1.42020,-0.90979,-0.00899,
1671607396299929088,-17.92139,-7.16467,-18.27388,-0.02107,-0.56010,0.30115,0.77146,0.88118,-1.25009,-0.00660,
1671607396399887872,-17.86716,-7.15861,-18.55783,0.27942,-0.41839,0.31668,0.80411,1.08450,0.12119,-0.00927,
1671607396499983872,-17.74923,-7.00313,-18.85556,0.01648,-0.54416,0.35556,0.75973,2.35858,3.10960,-0.00536,
1671607396599823104,-17.61871,-6.86275,-19.15556,0.31124,-0.37045,0.37944,0.78862,2.61042,2.80760,-0.01009,
1671607396699909120,-17.49314,-6.81233,-19.45556,0.03503,-0.53253,0.40137,0.74437,2.51135,1.00853,-0.00552,
1671607396799880960,-17.52720,-6.77037,-19.75556,0.35096,-0.33655,0.44610,0.75136,-0.68112,0.83922,-0.00773,
1671607396899971072,-17.63549,-6.78947,-20.05556,0.07226,-0.53221,0.45674,0.70917,-2.16570,-0.38202,-0.00224,
1671607397000049920,-17.63544,-6.82864,-20.32909,0.48562,-0.24912,0.52148,0.65588,0.00085,-0.78346,-0.00363,
1671607397099898880,-17.49456,-6.73725,-20.62909,0.09047,-0.52699,0.52648,0.66100,2.81773,1.82784,0.00207,
1671607397199981056,-17.46943,-6.60079,-20.91311,0.55316,-0.12009,0.59645,0.56907,0.50247,2.72907,-0.00090,
1671607397299813888,-17.49792,-6.64152,-21.21311,0.11056,-0.52935,0.58343,0.60595,-0.56982,-0.81454,0.00810,
1671607397399912960,-17.65133,-6.69584,-21.48162,0.64026,0.05661,0.63736,0.42501,-3.06818,-1.08629,-0.00242,
1671607397499883008,-17.75846,-6.78830,-21.78162,0.11396,-0.52833,0.63637,0.55037,-2.14257,-1.84928,0.01717,
1671607397599965952,-17.67825,-6.73921,-22.01447,0.66151,0.11459,0.65354,0.34951,1.60428,0.98179,0.00204,
1671607397699820032,-17.63586,-6.72371,-22.31447,0.12252,-0.52583,0.68767,0.48539,0.84784,0.31004,0.02425,
1671607397799916032,-17.81588,-6.69628,-22.60880,0.57490,0.34799,0.72132,0.16759,-3.60045,0.54851,0.00625,
1671607397899883008,-17.91458,-6.68990,-22.90880,0.57169,0.37386,0.71685,0.13973,-1.97411,0.12767,1.74549,
1671607398000088064,-17.87725,-6.45267,-23.20880,0.58936,0.56107,0.58061,-0.02723,0.74674,4.74466,0.15634,
1671607398099936000,-17.69223,-6.34794,-23.50880,0.52959,0.72391,0.39063,-0.20712,3.70041,2.09459,0.08502,
1671607398199781888,-17.52605,-5.95079,-23.77190,0.51002,0.35795,0.76918,0.14182,3.32355,7.94291,0.05569,
1671607398299875072,-17.08568,-6.01691,-24.07190,0.46418,0.39298,0.78935,0.08385,8.80742,-1.32228,1.03751,
1671607398399975936,-15.99636,-6.72898,-24.37190,0.44362,0.41488,0.79279,0.05070,21.78629,-14.24147,1.00669,
1671607398499788032,-14.58860,-7.15215,-24.67190,0.43224,0.43590,0.78760,0.05332,28.15518,-8.46336,1.02150,
1671607398599997952,-13.48562,-7.39502,-24.97190,0.41279,0.45086,0.78991,0.04866,22.05964,-4.85746,0.99908,
1671607398699827968,-12.70695,-8.02930,-25.27190,0.40070,0.46486,0.78701,0.06284,15.57344,-12.68552,1.01885,
1671607398799908096,-12.23458,-8.42185,-25.57190,0.39355,0.47063,0.78657,0.07025,9.44747,-7.85099,1.00837,
1671607398899991040,-12.14525,-8.92495,-25.78864,0.32618,0.89123,0.20844,-0.23634,1.78645,-10.06214,0.05058,
1671607399000067072,-12.19949,-9.09297,-26.08864,0.32050,0.89965,0.15090,-0.25521,-1.08463,-3.36031,0.62351,
1671607399099916032,-12.34035,-8.69411,-26.32036,0.40575,0.59192,0.69641,0.00241,-2.81726,7.97722,0.06499,
1671607399199875072,-12.54827,-8.59083,-26.62036,0.39793,0.54148,0.73929,0.04373,-4.15837,2.06567,0.23173,
1671607399299969024,-12.67162,-8.07654,-26.85072,0.33003,0.89307,0.19076,-0.23899,-2.46705,10.28560,0.05550,
1671607399399819008,-12.69106,-8.02723,-27.15072,0.31177,0.89538,0.12742,-0.29132,-0.38889,0.98639,0.58556,
1671607399499896064,-12.75361,-8.23018,-27.34648,0.41721,0.47101,0.77483,0.06107,-1.25089,-4.05902,0.04635,
1671607399599990016,-12.75868,-8.50397,-27.57069,0.34164,0.87938,0.22826,-0.24055,-0.10148,-5.47593,0.04587,
1671607399699821056,-12.72904,-8.56169,-27.87069,0.32645,0.89355,0.17578,-0.25320,0.59278,-1.15443,0.64952,
1671607399799917056,-12.63390,-8.49051,-28.08947,0.40939,0.55904,0.72060,0.02488,1.90290,1.42372,0.06151,
1671607399899875072,-12.55079,-8.27491,-28.38947,0.40415,0.50945,0.75806,0.04976,1.66224,4.31189,0.23783,
1671607400000094976,-12.59455,-7.97961,-28.62942,0.34267,0.87569,0.26083,-0.21845,-0.87520,5.90611,0.04966,
1671607400099930112,-12.70224,-7.50558,-28.92942,0.33324,0.88869,0.21880,-0.22650,-2.15396,9.48055,0.75071,
1671607400199892992,-12.73972,-7.32646,-29.22942,0.31983,0.90243,0.16623,-0.23602,-0.74959,3.58233,0.65549,
1671607400299982080,-12.71364,-7.20281,-29.43557,0.38998,0.55149,0.73588,0.04750,0.52173,2.47317,0.05776,
1671607400399816960,-12.66777,-7.22716,-29.73557,0.39663,0.58800,0.70438,0.02804,0.91728,-0.48713,0.68932,
1671607400499909888,-12.64921,-7.30925,-30.03557,0.39011,0.75624,0.51919,-0.07971,0.37118,-1.64177,0.23761,
1671607400599995904,-12.65642,-7.50186,-30.33557,0.36133,0.85893,0.32259,-0.16619,-0.14402,-3.85209,0.07855,
