1658228339360589312,-46.76850,-28.95724,22.85282,0.25534,-0.47250,0.31819,0.78121,
1658228340260038912,-38.55324,-29.62241,22.85229,0.20503,-0.48356,0.29252,0.79910,
1658228340958776320,-29.36678,-28.74056,22.85166,0.15706,-0.49793,0.27532,0.80722,
1658228341561597696,-20.62125,-26.64557,22.85205,0.12744,-0.50813,0.25604,0.81241,
1658228342159340544,-12.26078,-23.33863,22.85214,0.10605,-0.52300,0.23373,0.81277,
1658228342758734848,-4.43763,-18.90235,22.85224,0.07295,-0.51531,0.21877,0.82539,
1658228343360830720,2.71406,-13.44981,22.85125,0.04638,-0.51667,0.19599,0.83216,
1658228343960151808,9.08356,-7.09994,22.85070,0.01359,-0.51841,0.17940,0.83600,
1658228344561512704,14.55541,0.03796,22.85102,-0.01200,-0.52660,0.15640,0.83552,
1658228345159727872,19.05022,7.82665,22.85035,-0.04513,-0.53068,0.13867,0.83493,
1658228345758032384,22.51717,16.12479,22.85017,-0.07858,-0.53042,0.12150,0.83530,
1658228346360376832,24.88160,24.80223,22.85053,-0.11745,-0.53175,0.10831,0.83170,
1658228346958278400,26.09365,33.71440,22.84974,-0.15030,-0.52682,0.09241,0.83147,
1658228347560458240,26.16433,42.70680,22.85034,-0.18584,-0.53049,0.07792,0.82339,
1658228348159464192,25.11863,51.64026,22.84848,-0.22101,-0.52680,0.06002,0.81856,
1658228348758406144,22.96701,60.37345,22.84915,-0.25388,-0.53095,0.04310,0.80733,
1658228349362188288,19.81115,68.79667,22.84917,-0.28625,-0.53387,0.02585,0.79522,
1658228349958059264,15.63874,76.76534,22.84908,-0.32828,-0.52518,0.01654,0.78495,
1658228350560314624,10.59220,84.21010,22.84881,-0.35074,-0.52371,-0.00472,0.77633,
1658228351159491328,4.72414,91.02864,22.84803,-0.38053,-0.51938,-0.02001,0.76488,
1658228351757875456,-1.83839,97.18024,22.84824,-0.41608,-0.51500,-0.03334,0.74869,
1658228352360041984,-8.98505,102.64401,22.84794,-0.44250,-0.51107,-0.05180,0.73507,
1658228352958376192,-16.65036,107.35356,22.84765,-0.47510,-0.50606,-0.06690,0.71673,
1658228353560571136,-24.72442,111.32228,22.84747,0.50355,0.50029,0.08100,-0.69970,
1658228354158970624,-33.14314,114.49679,22.84729,0.52838,0.49564,0.09672,-0.68250,
1658228354758222592,-41.80956,116.91267,22.84758,0.55667,0.49322,0.11186,-0.65904,
1658228355360462336,-50.64892,118.59238,22.84629,0.58291,0.48632,0.12628,-0.63856,
1658228355959362048,-59.59958,119.50684,22.84685,0.60917,0.47740,0.13677,-0.61830,
1658228356561034752,-68.59482,119.71617,22.84693,0.63525,0.47030,0.15112,-0.59367,
1658228357159375104,-77.57940,119.22324,22.84632,0.65954,0.46214,0.16647,-0.56897,
1658228357757733888,-86.49988,118.04930,22.84668,0.68072,0.45694,0.17961,-0.54366,
1658228358359922432,-95.30936,116.21747,22.84540,0.70479,0.44824,0.18879,-0.51643,
1658228358958317824,-103.96185,113.74757,22.84629,0.72621,0.43991,0.20282,-0.48781,
1658228359560489728,-112.42377,110.68813,22.84519,0.74376,0.42761,0.21489,-0.46668,
1658228360158786048,-120.64736,107.03472,22.84555,0.76434,0.42018,0.22516,-0.43420,
1658228360757869056,-128.60622,102.83668,22.84530,0.78359,0.41464,0.23255,-0.39997,
1658228361359441664,-136.27070,98.12231,22.84553,0.79772,0.40617,0.24958,-0.36930,
1658228362259726080,-142.90541,93.02004,23.96150,-0.34059,-0.44331,-0.41652,0.71693,
1658228362958430208,-148.64385,86.86570,24.41378,-0.40725,-0.50134,-0.47117,0.60067,
1658228363757732864,-154.49101,79.76415,24.71494,-0.46790,-0.46966,-0.51389,0.54443,
1658228364560611840,-159.89959,72.28924,25.00157,0.50782,0.42074,0.56746,-0.49305,
1658228365359600384,-164.82817,64.47048,25.28038,0.55610,0.36740,0.60199,-0.43975,
1658228366158608640,-169.25692,56.35630,25.55780,0.59062,0.30261,0.64049,-0.38647,
1658228366958099712,-173.13148,48.01911,25.83501,0.62670,0.24256,0.66629,-0.32321,
1658228367758272000,-176.44395,39.49823,26.10106,0.65631,0.17880,0.68474,-0.26157,
1658228368560703488,-179.18879,30.85107,26.35446,0.67405,0.11340,0.70348,-0.19471,
1658228369361674240,-181.29902,22.33809,26.71227,0.69193,0.05657,0.70682,-0.13579,
1658228370159070464,-182.93424,13.20404,27.08389,0.70517,-0.01665,0.70569,-0.06677,
1658228370757280768,-183.97794,4.27884,27.43965,0.71238,-0.05746,0.69939,-0.00762,
1658228371459921408,-184.45925,-5.17122,27.56460,0.70593,-0.12060,0.69649,0.04494,
1658228372058091264,-184.35549,-14.16868,27.63606,0.62586,-0.20912,0.74777,0.07354,
1658228372657093376,-183.64866,-23.13904,27.69805,0.54753,-0.28301,0.78076,0.10262,
1658228373258869760,-182.34140,-32.04171,27.76013,0.46032,-0.35612,0.80324,0.12685,
1658228373857861888,-180.44094,-40.83688,27.82484,0.37219,-0.42529,0.81194,0.14612,
1658228374460261888,-177.96119,-49.48661,27.89324,0.28213,-0.48573,0.81032,0.16692,
1658228375060787456,-174.91688,-57.95401,27.96670,0.18976,-0.53400,0.79976,0.19800,
1658228375656177408,-171.32831,-66.20565,28.04620,0.08130,-0.59019,0.77071,0.22601,
1658228376259031808,-167.22000,-74.21121,28.12607,-0.03856,-0.63397,0.73031,0.25147,
1658228376857511424,-162.61660,-81.94315,28.14731,-0.16165,-0.65545,0.68660,0.26990,
1658228377459503616,-157.54087,-89.37368,28.15181,0.28197,0.67512,-0.62718,-0.26711,
1658228378057831424,-152.02731,-96.48532,28.14638,0.39938,0.67247,-0.57281,-0.24529,
1658228378656045312,-146.10128,-103.25738,28.13128,0.48190,0.68540,-0.49915,-0.22102,
1658228379258460416,-139.79035,-109.67215,28.10568,0.55240,0.69439,-0.42661,-0.17520,
1658228379857733376,-133.12199,-115.71454,28.07014,0.59404,0.72119,-0.33938,-0.10869,
1658228380461134848,-126.12128,-121.36845,28.02414,0.58816,0.76894,-0.24938,-0.02480,
1658228381058139904,-118.80652,-126.60947,27.96659,0.53045,0.83108,-0.16590,0.02013,
1658228381656806144,-111.20095,-131.41446,27.76075,0.45568,0.88533,-0.08758,0.02961,
1658228382258728704,-103.31597,-135.74347,27.52354,0.39729,0.91740,-0.01654,-0.01621,
1658228382857741312,-95.18209,-139.58298,27.26369,0.35930,0.93037,0.06207,-0.03820,
1658228383459297792,-86.83479,-142.93184,26.98801,0.28977,0.94578,0.13292,-0.06220,
1658228384057844992,-78.29801,-145.76407,26.72633,0.19287,0.95775,0.17683,-0.11934,
1658228384655701760,-69.60035,-148.05637,26.48070,0.10048,0.94796,0.20073,-0.22578,
1658228385259031040,-60.77294,-149.78457,26.24833,0.06345,0.91694,0.20593,-0.33585,
1658228385857406208,-52.74465,-150.84650,26.11776,0.06355,0.87264,0.21815,-0.43228,
1658228386459717376,-44.68801,-151.54075,25.87795,0.09096,0.82032,0.21402,-0.52249,
1658228387058223360,-35.69299,-151.61338,25.65632,0.14553,0.74829,0.25128,-0.59644,
1658228387655920384,-26.71307,-151.07450,25.45222,0.21933,0.66128,0.28857,-0.65675,
1658228388259100928,-17.78862,-149.94046,25.25425,-0.29435,-0.56685,-0.33083,0.69469,
1658228388856846592,-8.95915,-148.21622,25.05875,-0.37390,-0.45306,-0.37284,0.71828,
1658228389459098880,-0.26487,-145.90492,24.86238,-0.43578,-0.33591,-0.41983,0.72180,
1658228390057488128,8.25782,-143.02489,24.66138,-0.48483,-0.22058,-0.45411,0.71419,
1658228390655513344,16.57101,-139.58711,24.45075,0.51953,0.09611,0.47461,-0.70399,
1658228391358254080,23.98580,-135.73727,24.84685,0.53906,-0.03409,0.47777,-0.69281,
1658228392057996544,31.12548,-131.36341,24.44708,0.55211,-0.16862,0.46982,-0.66784,
1658228392857042688,38.63412,-125.98054,24.16765,0.55253,-0.31536,0.45236,-0.62501,
1658228393657441024,45.78414,-120.04085,23.90780,0.54072,-0.46317,0.42012,-0.56267,
1658228394459790848,52.43235,-113.65099,23.59921,0.51583,-0.59361,0.37960,-0.48729,
1658228395258206976,58.45041,-106.96563,23.29140,-0.48069,0.71067,-0.32698,0.39619,
1658228396057216512,63.83333,-100.03056,22.98727,-0.43501,0.80396,-0.27678,0.29632,
1658228396857248256,68.59861,-92.87508,22.69609,-0.37727,0.87918,-0.21903,0.19165,
1658228397655419392,72.71482,-85.50497,22.43822,-0.31146,0.93032,-0.17253,0.08798,
1658228398459531520,76.26082,-77.96234,22.20891,-0.23731,0.96442,-0.11633,-0.00677,
1658228399056756480,79.58790,-70.63460,21.73460,-0.18084,0.97683,-0.06737,-0.09252,
1658228399656344576,83.00866,-62.31450,21.53052,-0.12302,0.97728,-0.00182,-0.17261,
1658228400258036224,85.86756,-53.78490,21.33689,-0.06533,0.96494,0.05618,-0.24791,
1658228400856408832,88.15262,-45.08389,21.14334,0.00139,0.93529,0.11792,-0.33366,
1658228401458638080,89.88520,-36.25582,20.94849,0.06918,0.89161,0.18922,-0.40552,
1658228402058230528,91.02272,-27.33293,20.71409,0.13227,0.83605,0.24790,-0.47124,
1658228402655256320,91.56227,-18.35322,20.49893,0.19716,0.76526,0.30255,-0.53288,
1658228403257406976,91.51294,-9.35769,20.27551,0.26384,0.68038,0.35056,-0.58700,
1658228403857140224,90.87409,-0.38501,20.04160,-0.32322,-0.58282,-0.39403,0.63292,
1658228404459025152,89.64503,8.52575,19.79899,-0.37900,-0.47601,-0.43118,0.66622,
1658228405057231360,87.82443,17.33490,19.56299,-0.43390,-0.35209,-0.46317,0.68793,
1658228405655222528,85.43608,26.00968,19.43891,-0.46476,-0.23033,-0.48601,0.70338,
1658228406257946368,82.48805,34.51112,19.36159,-0.49415,-0.10377,-0.49524,0.70696,
1658228406856525312,78.97743,42.79617,19.30577,0.51272,-0.02772,0.49899,-0.69811,
1658228407458292224,74.91345,50.82446,19.29311,0.52312,-0.14961,0.49305,-0.67887,
1658228408056900864,70.30560,58.55338,19.30341,0.53205,-0.27301,0.47858,-0.64292,
1658228408654801664,65.16686,65.93978,19.33200,0.51890,-0.39536,0.46348,-0.59968,
1658228409257304064,59.51824,72.94366,19.39846,0.50584,-0.50337,0.44182,-0.54364,
1658228409856504576,53.39298,79.52878,19.36978,-0.48152,0.59967,-0.41543,0.48574,
1658228410458804736,46.82686,85.67448,19.60048,-0.45288,0.69152,-0.37873,0.41624,
1658228411057149184,39.80609,91.30128,19.71454,-0.41752,0.76896,-0.34368,0.34096,
1658228411654844928,32.39093,96.39705,19.81104,-0.37630,0.84023,-0.29506,0.25566,
1658228412257576960,24.61928,100.93053,19.92082,-0.33101,0.89529,-0.24541,0.16931,
1658228412856511232,16.53861,104.88707,20.03172,-0.27423,0.93929,-0.19111,0.07758,
1658228413458113536,8.19367,108.25068,20.14480,-0.21138,0.96860,-0.12966,-0.01779,
1658228414056486912,-0.37052,111.00802,20.27756,-0.14407,0.98132,-0.06081,-0.11206,
1658228414654640128,-9.10800,113.15121,20.45207,-0.07715,0.97444,0.01225,-0.21065,
1658228415256958208,-17.97437,114.67407,20.64225,0.00097,0.94935,0.08173,-0.30341,
1658228415857651456,-26.92475,115.57798,20.84725,0.08023,0.90521,0.15538,-0.38732,
1658228416457586432,-35.91584,115.86085,21.06837,0.15642,0.83974,0.22652,-0.46804,
1658228417057809152,-44.90328,115.52460,21.35341,0.22926,0.76302,0.29604,-0.52689,
1658228417654546432,-53.84618,114.57918,21.67217,0.30119,0.66535,0.34912,-0.58712,
1658228418257347072,-62.70539,113.03600,21.99392,-0.36555,-0.56546,-0.39548,0.62468,
1658228418855867904,-71.44147,110.90194,22.30517,-0.42124,-0.45616,-0.43717,0.65066,
1658228419457754368,-80.01510,108.18604,22.60051,-0.47237,-0.33929,-0.46696,0.66611,
1658228420056145152,-88.38797,104.90181,22.88262,0.51474,0.21900,0.49361,-0.66591,
1658228420655385856,-96.52133,101.06205,23.15529,0.54617,0.10104,0.51402,-0.65366,
1658228421257171456,-104.37524,96.67863,23.42261,0.57417,-0.01953,0.52721,-0.62610,
1658228421855066368,-111.91346,91.77175,23.68034,0.58522,-0.14361,0.53081,-0.59593,
1658228422457979904,-119.06363,86.31529,23.94440,0.60252,-0.26920,0.51949,-0.54281,
1658228423056437760,-125.85119,80.41691,24.27015,0.59171,-0.38544,0.51479,-0.48611,
1658228423654224896,-132.24418,74.09069,24.49488,0.56994,-0.49953,0.49767,-0.42185,
1658228424359435776,-138.00652,67.75506,24.62540,0.53506,-0.61466,0.46626,-0.34425,
1658228425156505856,-143.39388,61.58778,24.87490,-0.47341,0.71751,-0.43726,0.26432,
1658228425955513856,-148.45842,54.98888,25.14792,-0.39689,0.80848,-0.39419,0.18289,
1658228426755890688,-153.16408,47.89223,25.39429,-0.31052,0.88137,-0.34498,0.08804,
1658228427558330112,-157.42229,40.40348,25.66331,-0.21742,0.93492,-0.28041,-0.00457,
1658228428356778496,-161.17093,32.57833,25.88815,-0.12005,0.96346,-0.21801,-0.09900,
1658228429156838144,-164.31855,24.43860,26.10065,-0.01236,0.97128,-0.14069,-0.19151,
1658228429955761152,-166.85434,16.19191,26.29415,0.09060,0.95401,-0.06649,-0.27790,
1658228430755059456,-168.82672,8.02011,26.47583,0.18500,0.91913,-0.00451,-0.34779,
1658228431557918976,-167.22956,15.82304,28.53760,-0.14342,-0.66464,-0.14151,0.71949,
1658228432156138752,-164.67509,24.37109,29.13543,-0.11372,-0.67556,-0.11365,0.71956,
1658228432754556672,-161.53557,32.80137,28.92470,-0.08571,-0.67813,-0.08021,0.72550,
1658228433356655104,-157.84220,41.00322,28.68211,-0.05737,-0.67998,-0.04724,0.72946,
1658228433955398912,-153.62034,48.94361,28.36903,-0.02786,-0.68421,-0.01823,0.72853,
1658228434557101568,-148.89692,56.59464,28.01759,-0.00547,-0.68329,0.01096,0.73005,
1658228435156363776,-143.69331,63.92538,27.62182,0.01818,-0.68213,0.04410,0.72968,
1658228435754782464,-138.03198,70.90549,27.17609,0.04594,-0.67950,0.07401,0.72848,
1658228436356957952,-131.94221,77.51056,26.66602,0.07090,-0.66891,0.10169,0.73294,
1658228436955882496,-125.44015,83.69991,26.04364,0.09233,-0.66869,0.13160,0.72595,
1658228437557574144,-118.55480,89.45921,25.41462,0.11850,-0.66596,0.15525,0.71997,
1658228438156369920,-111.30603,94.75103,24.76584,0.14051,-0.65698,0.18083,0.71829,
1658228438753841664,-103.71574,99.53651,24.08913,0.17017,-0.65724,0.20402,0.70530,
1658228439356004864,-95.81589,103.79999,23.47016,0.19753,-0.64513,0.23136,0.70091,
1658228439954704128,-88.42840,107.14242,22.93760,0.21551,-0.63384,0.25945,0.69606,
1658228440653489152,-80.28946,110.08367,22.40922,0.23520,-0.62757,0.28493,0.68531,
1658228441255613184,-71.85140,112.55729,21.97040,0.18857,-0.53230,0.39242,0.72602,
1658228441854813696,-63.08911,114.55606,21.52627,0.12157,-0.40235,0.51015,0.75039,
1658228442457071360,-54.40658,115.91295,21.11630,0.04622,-0.25630,0.60832,0.74975,
1658228443055452672,-45.44446,116.64375,20.78606,-0.01478,-0.10434,0.68257,0.72319,
1658228443653734656,-36.45228,116.69308,20.47066,-0.06856,0.05195,0.73374,0.67396,
1658228444255978496,-27.48296,116.04224,20.17580,-0.11236,0.20165,0.76218,0.60480,
1658228444856561920,-18.59332,114.68121,19.89307,-0.15371,0.34339,0.76546,0.52204,
1658228445456372992,-9.85534,112.55414,19.62333,-0.19601,0.47098,0.74835,0.42396,
1658228446054808576,-1.33416,109.68020,19.34175,-0.23294,0.58418,0.71178,0.31279,
1658228446653404160,6.90272,106.07079,19.06528,-0.25775,0.68411,0.65564,0.18892,
1658228447256309760,14.77889,101.73012,18.79384,-0.27585,0.76254,0.58138,0.06661,
1658228447854533120,22.23365,96.70013,18.52430,-0.28804,0.81803,0.49440,-0.05855,
1658228448456843008,29.19656,91.00868,18.25642,-0.29488,0.84928,0.39458,-0.18994,
1658228449055859200,35.62644,84.72135,17.98918,-0.29199,0.85641,0.28451,-0.31679,
1658228449654308352,41.55279,77.95434,17.72715,-0.27902,0.83907,0.15974,-0.43885,
1658228450255588096,47.14819,70.91312,17.44293,-0.25333,0.79054,0.02865,-0.55682,
1658228450853999360,52.27790,63.52327,17.21540,-0.22292,0.72040,-0.10761,-0.64788,
1658228451456213504,56.96348,55.84362,16.99316,0.17648,-0.61477,0.23823,0.73086,
1658228452054483456,61.26144,47.94000,16.77979,0.12548,-0.49049,0.36349,0.78202,
1658228452653493760,65.19092,39.84565,16.61987,0.06364,-0.33558,0.47659,0.81006,
1658228453259164928,68.65652,31.54324,16.47247,0.00018,-0.17243,0.57421,0.80034,
1658228453854883328,71.47811,23.00006,16.42425,-0.06969,0.00865,0.65030,0.75643,
1658228454456632576,73.64966,14.27058,16.61680,-0.13382,0.18370,0.70027,0.67673,
1658228455054956544,75.03932,5.38724,16.90679,-0.19073,0.35429,0.71787,0.56813,
1658228455652730368,75.64771,-3.57117,17.48094,-0.23780,0.49960,0.70539,0.44303,
1658228456255374080,75.44275,-12.54939,18.02200,-0.27121,0.62346,0.66662,0.30554,
1658228456853735680,74.42874,-21.47444,18.53728,-0.29302,0.72519,0.60033,0.16686,
1658228457455893760,72.58871,-30.26857,19.01756,-0.30989,0.79334,0.52325,0.02799,
1658228458054252032,70.04785,-38.88796,19.47548,-0.30970,0.84359,0.42385,-0.11308,
1658228458652648448,66.86011,-47.29076,19.91912,-0.30436,0.86602,0.31236,-0.24455,
1658228459255763456,63.14058,-55.47354,20.34003,-0.29539,0.86613,0.18824,-0.35656,
1658228459854022144,58.84337,-63.36959,20.72812,-0.28344,0.84195,0.05304,-0.45603,
1658228460456487168,53.96737,-70.92202,21.11491,-0.26263,0.78931,-0.08230,-0.54886,
1658228461054772480,48.55532,-78.09932,21.51625,-0.23267,0.71668,-0.21500,-0.62130,
1658228461652673536,42.63431,-84.86215,21.93022,0.19668,-0.62575,0.33506,0.67638,
1658228462257798912,36.23757,-91.17612,22.35458,0.15455,-0.51434,0.45396,0.71098,
1658228462853621248,29.39582,-97.00432,22.78713,0.11422,-0.39105,0.55772,0.72318,
1658228463458464512,22.14228,-102.31076,23.22596,0.06700,-0.24572,0.65140,0.71471,
1658228464054055168,14.51693,-107.06455,23.69628,0.01627,-0.10364,0.72109,0.68485,
1658228464652678656,6.57542,-111.26398,24.21019,-0.04038,0.05064,0.77205,0.63225,
1658228465255674112,-1.62332,-114.92863,24.77953,-0.10454,0.19066,0.80106,0.55769,
1658228465853952000,-10.02242,-118.09549,25.41760,-0.16996,0.33288,0.80783,0.45575,
1658228466456197376,-18.52582,-120.95707,26.12506,-0.23598,0.46423,0.78831,0.32766,
1658228467054370048,-26.82700,-123.92597,26.89396,-0.30242,0.57344,0.73963,0.18068,
1658228467655155968,-34.23858,-128.52230,27.72591,-0.35464,0.65796,0.66429,0.00594,
1658228468254825216,-41.94207,-133.02482,28.41533,-0.39709,0.70863,0.55794,-0.16992,
1658228468853237248,-50.71191,-134.86293,28.99211,-0.41800,0.72787,0.42337,-0.34093,
1658228469455386112,-59.69001,-135.04175,29.44995,-0.42411,0.71361,0.26844,-0.48870,
1658228470053777408,-68.61809,-134.01415,29.82188,-0.40913,0.66372,0.10593,-0.61714,
1658228470652441344,-77.36975,-131.94049,29.84631,0.38452,-0.59125,0.05823,0.70652,
1658228471255474688,-85.55967,-128.96329,29.84187,0.35223,-0.49371,0.21598,0.76520,
1658228471854380800,-93.65419,-125.03962,29.78059,0.31385,-0.37956,0.35685,0.79378,
1658228472455777280,-101.33281,-120.35088,29.70986,0.27404,-0.26106,0.48689,0.78720,
1658228473053462272,-108.57511,-115.01364,29.63955,0.23136,-0.13276,0.59322,0.75957,
1658228473652376576,-115.33181,-109.07210,29.57991,0.18153,-0.00700,0.68157,0.70885,
1658228474254546176,-121.52817,-102.61035,29.52600,0.13110,0.12213,0.74926,0.63758,
1658228474853045760,-127.23095,-95.70878,29.59302,0.07391,0.24163,0.79287,0.55454,
1658228475455469312,-132.55442,-88.45341,29.64289,0.03068,0.35991,0.81227,0.45799,
1658228476053464064,-137.36556,-80.90905,29.68485,-0.02020,0.46591,0.81460,0.34488,
1658228476651903488,-141.80049,-73.07900,29.69249,-0.07290,0.55295,0.79937,0.22345,
1658228477257296896,-145.77228,-65.00417,29.67936,-0.11900,0.63319,0.75957,0.08921,
1658228477853316352,-149.24502,-56.70282,29.63942,-0.16041,0.69598,0.69859,-0.04307,
1658228478455627008,-152.19473,-48.20185,29.57177,-0.20137,0.73407,0.62563,-0.17081,
1658228479056349952,-154.55228,-39.51845,29.47386,-0.23518,0.75880,0.53025,-0.29622,
1658228479651900928,-156.28795,-30.69045,29.36024,-0.26155,0.75861,0.42503,-0.41886,
1658228480254373888,-157.35464,-21.75887,29.18504,-0.28605,0.73812,0.30469,-0.52965,
1658228480852721920,-157.62053,-12.76756,29.00116,-0.29608,0.69694,0.17612,-0.62896,
1658228481454821632,-157.07742,-3.78732,28.91747,0.30566,-0.63800,-0.04859,0.70510,
1658228482053344000,-155.70897,5.10410,28.81835,0.29904,-0.55292,0.08590,0.77296,
1658228482652120832,-153.46534,13.81520,28.69168,0.28209,-0.44990,0.22088,0.81807,
1658228483254860288,-150.32247,22.24264,28.52953,0.25049,-0.33390,0.34776,0.83954,
1658228483853014528,-146.28484,30.27791,28.30009,0.20346,-0.19953,0.46930,0.83579,
1658228484455258880,-141.36077,37.80039,28.02052,0.14481,-0.04971,0.57955,0.80042,
1658228485054630400,-135.58410,44.68575,27.67875,0.07734,0.10152,0.67011,0.73121,
1658228485651605248,-129.01118,50.80675,27.18903,-0.00067,0.25177,0.73703,0.62722,
1658228486254108160,-121.67085,55.97370,26.66278,-0.07774,0.39309,0.77284,0.49209,
1658228486852409856,-113.51500,59.68717,26.07323,-0.15462,0.51420,0.77436,0.33474,
1658228487454666496,-104.67882,61.06174,25.46722,-0.22129,0.61105,0.74405,0.15506,
1658228488053542912,-95.99967,59.06758,24.99616,-0.27522,0.67923,0.67972,-0.02958,
1658228489355268608,-95.90867,50.53542,26.12534,0.61272,0.13396,0.72841,-0.27578,
1658228489954881792,-100.74883,43.39275,27.51274,0.48069,-0.39953,0.70198,0.34137,
1658228490555424000,-104.68917,35.74716,28.84534,0.05027,-0.64482,0.18372,0.74022,
1658228491156635136,-107.98649,27.79197,30.07782,-0.32168,-0.56389,-0.27345,0.70977,
1658228491752046080,-110.28585,19.48170,31.18064,0.58558,0.29543,0.62770,-0.41931,
1658228492354913536,-111.63191,10.99099,32.10510,0.65206,-0.03245,0.75311,-0.08114,
1658228492953106176,-111.67847,2.52514,33.06482,0.53496,-0.37618,0.67565,0.34030,
1658228493554918144,-110.60921,-6.01644,33.82691,0.25324,-0.60772,0.38942,0.64412,
1658228494153095936,-108.42632,-14.33776,34.36713,-0.09842,-0.65924,0.01125,0.74538,
1658228494752723200,-105.20014,-22.11047,34.89755,-0.43065,-0.51910,-0.36863,0.63968,
1658228495354895360,-100.93568,-29.48257,35.15701,0.65264,0.20505,0.65767,-0.31543,
1658228495953059072,-95.72592,-36.15761,35.34714,0.64454,-0.21702,0.71638,0.15580,
1658228496555219968,-89.65588,-41.88043,35.16445,0.29081,-0.60809,0.40019,0.62088,
1658228497153486848,-82.93881,-47.12805,34.73318,-0.10943,-0.68181,-0.00049,0.72330,
1658228497751772928,-75.62696,-51.60178,34.00190,-0.47777,-0.52975,-0.36075,0.60080,
1658228498354356480,-67.70978,-55.25653,33.24843,0.65310,0.22676,0.61779,-0.37467,
1658228498953024256,-59.09583,-57.26555,32.22661,0.55433,-0.47358,0.64991,0.21462,
1658228499554815232,-50.28283,-58.19973,30.97518,0.00550,0.73234,-0.20568,-0.64911,
1658228500152800256,-41.45686,-57.98968,29.56096,0.55086,0.46281,0.32876,-0.61178,
1658228500752126720,-32.79588,-56.26263,28.08007,0.71761,-0.19206,0.66468,-0.07975,
1658228501354331136,-24.53947,-53.25320,26.37351,-0.23505,0.64169,-0.51257,-0.51986,
1658228501952707584,-16.85853,-48.94324,24.70030,-0.42709,-0.60571,0.07634,0.66699,
1658228502555092224,-10.27068,-43.13705,23.15376,0.82161,0.15276,0.45468,-0.30804,
1658228503153256704,-4.90112,-36.20294,21.77968,0.61703,-0.38093,0.65534,0.21141,
1658228503751637248,-1.12385,-28.39480,20.57301,-0.04354,0.64501,-0.50178,-0.57470,
1658228504355531008,0.37759,-19.97325,19.42362,0.62338,0.57122,0.04846,-0.53176,
1658228504952070400,-0.14785,-11.42037,18.61148,0.78653,0.19094,0.55933,-0.17905,
1658228505554296832,-2.45879,-3.42438,18.11286,0.58735,-0.25655,0.75309,0.14850,
1658228506152535296,-6.71001,3.94549,17.87069,-0.09129,0.67925,-0.52481,-0.50484,
1658228506752376576,-12.61594,9.74781,18.19006,0.48594,0.67664,0.08266,-0.54698,
1658228507354220800,-19.91121,14.28856,18.72537,0.72320,0.22747,0.60534,-0.24249,
